id;institución;nombre;categoria;descripcion;enlace
3433;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de farmacia y droguería: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean farmacia y/o droguería: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3434;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de venta de medicina: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean ventas de medicina: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3435;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de venta de productos naturistas: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean ventas de productos naturistas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3436;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria para controladora de plagas /empresa de desinfección: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean controladora de plagas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3437;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de salón de belleza: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean salones de belleza: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3438;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de depósito dental: traslado -DRCPFA-;Salud;"Emisión de la licencia sanitaria para los establecimientos que sean depósitos dentales: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Afines, en el cual se hace constar que un establecimiento farmacéutico  cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser trasladados en la República de Guatemala; estos certificados tienen vigencia de 5 años y en el transcurso de dicho tiempo, están sujetos a traslados.";https://medicamentos.mspas.gob.gt
3439;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de laboratorios y fábricas: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean laboratorios y fábricas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3440;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de formuladora de plaguicidas de uso doméstico y profesional: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean formuladoras de plaguicidas de uso doméstico y profesional: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3441;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de distribuidora de plaguicidas: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean distribuidoras de plaguicidas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3442;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de distribuidora / droguería / quiosco: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean distribuidoras / Droguerías: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3443;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de distribuidora con fraccionamiento primario / secundario / Dist. materia prima / Dist. de gases medicinales: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean distribuidoras con fraccionamiento primario / secundario / distribuidora materia prima y gases medicinales: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3444;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de droguería con fraccionamiento primario / secundario: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean droguerías con fraccionamiento primario / secundario: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder serrenovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3445;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de farmacia / farmacia con recetario: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean farmacias / farmacias con recetario: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3446;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de farmacia y droguería: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean farmacias y droguerías: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3447;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de venta de medicina: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean ventas de medicina: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3448;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de venta de productos naturistas: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean ventas de productos naturistas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3449;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria para controladora de plagas /empresa de desinfección: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean ventas de controladora de plagas: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3450;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de salón de belleza: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean ventas de salón de belleza: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3451;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de licencia sanitaria de depósito dental: renovación -DRCPFA-;Salud;Emisión de la renovación de Licencia sanitaria para los establecimientos que sean depósitos dentales: La licencia sanitaria es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser renovados en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3452;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación del nombre comercial -DRCPFA-;Salud;Emisión de la modificación del nombre comercial a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3453;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación de la nomenclatura de dirección comercial -DRCPFA-;Salud;Emisión de la modificación de la nomenclatura de dirección comercial a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3454;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación de la categoría del establecimiento -DRCPFA-;Salud;Emisión de la modificación de la categoría del establecimiento a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3455;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación del propietario de establecimiento -DRCPFA-;Salud;Emisión de la modificación del propietario a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3456;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación de representante legal de establecimiento -DRCPFA-;Salud;Emisión de la modificación de representante legal a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3457;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de modificación de director o responsable técnico de establecimiento -DRCPFA-;Salud;Emisión de la modificación de director o responsable técnico a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3458;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de ampliación de dirección comercial de establecimiento -DRCPFA-;Salud;Emisión de la ampliación de dirección comercial a la licencia sanitaria de un establecimiento farmacéutico: El trámite de modificación es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes, para poder ser modificado según su solicitud.;https://medicamentos.mspas.gob.gt
3461;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de notificación de cierre definitivo de establecimiento -DRCPFA-;Salud;Recepción de la notificación de cierre definitivo de la licencia sanitaria de establecimientos farmacéuticos y afines: El trámite de notificación es el documento recibido por la Sección de establecimientos farmacéuticos, para su cierre definitivo según normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3462;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de notificación de cierre temporal de establecimiento -DRCPFA-;Salud;Recepción de la notificación de cierre temporal de la licencia sanitaria de establecimientos farmacéuticos y afines: El trámite de notificación es el documento recibido por la Sección de establecimientos farmacéuticos, para su cierre temporal según normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3463;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de notificación de renuncia de profesional o técnico responsable de establecimiento -DRCPFA-;Salud;Recepción de la notificación de renuncia de profesional o técnico responsable del establecimiento farmacéutico: El trámite de notificación es el documento recibido por la Sección de establecimientos farmacéuticos, para la renuncia de profesional o técnico responsable según normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3464;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de notificación de reapertura por cierre temporal de establecimiento -DRCPFA-;Salud;Recepción de la notificación de reapertura por cierre temporal del establecimiento farmacéutico: El trámite de notificación es el documento recibido por la Sección de establecimientos farmacéuticos, para su reapertura por cierre temporal según normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3465;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de notificación sustitución temporal de director técnico de establecimiento -DRCPFA-;Salud;Recepción de la notificación de la sustitución temporal de director técnico del establecimiento farmacéutico: El trámite de notificación es el documento recibido por la Sección de establecimientos farmacéuticos, para la sustitución temporal de director técnico según normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3466;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de reposición de licencia sanitaria de establecimiento -DRCPFA-;Salud;Emisión de la reposición de licencia sanitaria: El trámite de reposición es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3467;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de reposición de nombramiento de establecimiento -DRCPFA-;Salud;Emisión de la reposición de nombramiento del establecimiento farmacéutico: El trámite de reposición es el documento extendido por el MSPAS a través de la Sección de establecimientos farmacéuticos, en el cual se hace constar que un establecimiento farmacéutico cumple con todos los requisitos establecidos en las normas técnicas vigentes.;https://medicamentos.mspas.gob.gt
3468;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Autorización de Empresas que manejan Sicotrópicos, Estupefacientes, Precursores y Sustancias Químicas (Inscripción y Renovación) -DRCPFA-;Salud;La Autorización de Empresas que manejan Sicotrópicos, Estupefacientes, Precursores y Sustancias Químicas, es el permiso por el cual cualquier empresa legalmente constituida pueda realizar cualquier actividad lícita con sustancias controladas mediante la emisión por parte del MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones de una Licencia para Manejo de Precursores y Sustancias Químicas o la Certificación para Manejo de Sicotrópicos y Estupefacientes. Entiéndase como sustancias controladas las siguientes: Sicotrópicos, Estupefacientes, Precursores y Sustancias Químicas. La emisión de esta Licencia y/o Certificación se otorga una vez la empresa ha cumplido con todos los requisitos correspondientes establecidos en los Acuerdos Gubernativos y normas que aplican para cada sustancia controlada.  Se debe tomar en cuenta que la empresa necesita calcelar el arancel de Certificaciones varias Q. 25.00, para que brinde las sustancias y las cantidades autorizadas.;https://medicamentos.mspas.gob.gt
3469;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Actualización de Empresas que manejan Sicotrópicos, Estupefacientes, Precursores y Sustancias Químicas -DRCPFA-;Salud;"La Autorización de Empresas que manejan Sicotrópicos, Estupefacientes, Precursores y Sustancias Químicas, es el permiso por el cual cualquier empresa legalmente constituida pueda realizar cualquier actividad lícita con sustancias controladas mediante la emisión por parte del MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones de una Licencia para Manejo de Precursores y Sustancias Químicas o la Certificación para Manejo de Sicotrópicos y Estupefacientes. La emisión de esta Licencia y/o Certificación se otorga una vez la empresa ha cumplido con todos los requisitos correspondientes establecidos en los Acuerdos Gubernativos y normas que aplican para cada sustancia controlada y tienen una vigencia de 5 años o la misma vigencia que posee la Licencia Sanitaria de Establecimientos Farmacéuticos. Durante dicha vigencia pueden ocurrir actualizaciones (cambios, modificaciones o notificaciones), las cuales se deben ser evaluadas y autorizadas por esta Sección. Por lo que cualquier actualización debe ser ingresada a esta Sección presentando la documentación de respaldo para cada una de las siguientes actualizaciones:
• Incremento de cuota
• Agregar sustancia
• Cambio de propietario
• Cambio de Representante Legal
• Cambio de Dirección (si cambia de número de licencia sanitaria el establecimiento farmacéutico debe realizar un expediente de renovación)
• Cambio de categoría de establecimiento (si cambia de número de licencia sanitaria el establecimiento farmacéutico debe realizar un expediente de renovación)
• Cambio de director técnico (solo para empresas farmacéuticas)
• Otros
Las actualizaciones pueden generar la emisión de Licencia para Manejo de Precursores y Sustancias Químicas, Certificación para Manejo de Sicotrópicos y Estupefacientes y/o Oficio en donde se informe que la actualización está realizada (este último documento se genera cuando la actualización no modifica la Licencia o la Certificación).";https://medicamentos.mspas.gob.gt
3470;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de Certificaciones Varias Sicotrópicos -DRCPFA-;Salud;"Las Solicitudes Varias, son aquellos trámites que el usuario realiza, siendo estas las siguientes:
• Consultas en general 
• Certificación de no controlado
• Solicitud de Correcciones
• Solicitud de Reposición de Licencia, Certificación u Oficio
• Las Solicitudes Varias, son aquellos trámites que el usuario realiza, siendo estas las siguientes";https://medicamentos.mspas.gob.gt
3471;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Consultas Técnicas de Usuarios Sicotrópicos -DRCPFA-;Salud;La Consulta técnica de usuarios son todas aquellas dudas que el usuario tiene en relación a las sustancias controladas, sus controles o de los procesos que se utilizan para regularlos. Este tipo de consulta se realiza a través del formulario F-AS-F-13 Solicitudes Varias.;https://medicamentos.mspas.gob.gt
3472;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Emisión del Certificado de Exportación Sicotrópicos -DRCPFA-;Salud;El Certificado de Exportación, es el permiso por el cual cualquier empresa exportadora legalmente constituida e inscrita en el MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones pueda exportar sustancias controladas (materia prima o producto terminado) hacia otro país. Este proceso se genera para la exportación de sustancias controladas (Sicotrópicos, Estupefacientes y Precursores de Lista I y II) y deben solicitar la emisión del certificado de exportación por medio del formulario F-SI-f-07.;https://medicamentos.mspas.gob.gt
3473;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Emisión del Certificado de Importación Sicotrópicos -DRCPFA-;Salud;El Certificado de Importación, es el permiso por el cual cualquier empresa importadora legalmente constituida e inscrita en el MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones pueda importar sustancias controladas (materia prima o producto terminado) hacia el país. Este proceso se genera para la importación de sustancias controladas (Sicotrópicos, Estupefacientes y Precursores de Lista I y II) y deben solicitar la emisión del certificado de importación por medio del formulario F-SI-f-06.;https://medicamentos.mspas.gob.gt
3474;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Autorización de importación de Sicotrópicos, Estupefacientes, Precursores, Sustancias Químicas, vacunas y usuario final -DRCPFA-;Salud;Autorización de importación de sustancias controladas es un proceso aplicable para la obtención del permiso para importar hacia el país: sicotrópicos, estupefacientes, precursores, sustancias químicas, vacunas, usuario final y permisos terrestres cualquier empresa importadora legalmente constituida e inscrita en el MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones.;https://medicamentos.mspas.gob.gt
3475;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Verificación de Destrucción de sustancias controladas (producto terminado y/o materia prima) -DRCPFA-;Salud;Este proceso tiene por objeto regular la destrucción de cualquier producto terminado o materia prima de sustancias controladas, ya sea por vencimiento o porque por cualquier causa no cumplen con las especificaciones de calidad. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones.;https://medicamentos.mspas.gob.gt
3476;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Autorización de compra de producto controlado para establecimientos de salud -DRCPFA-;Salud;"Este proceso tiene por objeto autorizar y regular mediante un dictamen y cuotas establecidas la compra de sustancias controladas (sicotrópicos y estupefacientes) para instituciones de gobierno, establecimientos de salud y profesionales autorizado. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones. Y para la correcta aplicación de esta compra se consideran como responsables de la adquisición de estos productos a las siguientes personas:
Director Técnico Químico Farmacéuticos y Director Médico para establecimientos de 20 camas o mas
Director Médico para establecimientos de menos de 20 camas que no cuentes con Director Químico Farmacéutico.
Estas dos personas deben encontrarse registrados ante el MSPAS, específicamente en la Sección de Sicotrópicos, Estupefaciente, Importaciones y Exportaciones.";https://medicamentos.mspas.gob.gt
3477;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Autorización de registro y cuotas de sicotrópicos y estupefacientes para establecimientos de salud y profesionales autorizados -DRCPFA-;Salud;"Este proceso tiene por objeto autorizar y regular mediante un dictamen y cuotas establecidas la compra de sustancias controladas (sicotrópicos y estupefacientes) para instituciones de gobierno, establecimientos de salud y profesionales autorizados. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones. Y para la correcta aplicación de esta compra se consideran como responsables de la adquisición de estos productos a las siguientes personas:
Director Técnico Químico Farmacéuticos y Director Médico para establecimientos de 20 camas o mas
Director Médico para establecimientos de menos de 20 camas que no cuentes con Director Químico Farmacéutico.
Estas dos personas deben encontrarse registrados ante el MSPAS, específicamente en la Sección de Sicotrópicos, Estupefaciente, Importaciones y Exportaciones";https://medicamentos.mspas.gob.gt
3478;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Venta de Talonario de Recetas de Estupefacientes -DRCPFA-;Salud;Este proceso tiene por objeto establecer los lineamientos a seguir para el registro de la compra de talonarios de recetas de estupefacientes por parte de los médicos tratantes que recetan este tipo de medicamentos. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones. En caso de extravío o sustracción de un talonario de recetas el médico está obligado a reportarlo inmediatamente a El Departamento.;https://medicamentos.mspas.gob.gt
3479;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Autorización de Receta de Producto Controlado -DRCPFA-;Salud;Este proceso tiene por objeto establecer los lineamientos a seguir para la autorización de recetas, así como el registro y trazabilidad de cada paciente y profesional médico tratante que recetan este tipo de medicamentos. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones. Las recetas que se emiten por parte del médico tratante deben tener respaldo terapéutico y el prescriptor tiene que estar en la capacidad técnica de demostrar objetivamente la razón de la prescripción. La prescripción de estupefacientes debe realizarse en la receta oficial, la cual pueden adquirir en esta Sección. Los pacientes que se les prescriba recetas que requieren un tratamiento de ocho días como dosis única no tendrán dictamen, sin embargo para tratamientos que durarán mas de 8 días se le extenderá un carné con un número de registro específico para ese paciente. Si en caso se desea cambiar la prescripción original, es necesario llenar el formulario correspondiente (el cual debe venir sellado, firmado y timbrado por el profesional tratante. Estos formularios solamente deben emitirse la primera vez de un tratamiento mayor a 8 días o por cambio de tratamiento.;https://medicamentos.mspas.gob.gt
3480;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Registro y revalidación de sellos profesionales que manejan sicotrópicos y estupefacientes -DRCPFA-;Salud;Este proceso tiene por objeto establecer los lineamientos a seguir para el registro de profesionales (médicos, odontólogos, químicos farmacéuticos y veterinarios) que manejan sustancias controladas. Esto con el fin de llevar un registro y trazabilidad de cada profesional médico tratante que recetan o manejan este tipo de medicamentos. Este proceso se solicita al MSPAS a través de la Sección de Sicotrópicos, Estupefacientes, Importaciones y Exportaciones.;https://medicamentos.mspas.gob.gt
3481;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Solicitud de Certificado de Producto Farmacéutico -DRCPFA-;Salud;Solicitud por parte del usuario de Documento expedido por la Autoridad Reguladora del país o región de origen, o procedencia, en donde se certifica que el Producto Farmacéutico cuenta con registro sanitario vigente y está autorizado para la venta en el  país.;https://medicamentos.mspas.gob.gt/index.php/legislacion-vigente/normas-tecnicas
3482;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Modificaciones Post-registro de Productos Farmacéuticos (Actualizaciones al registro) -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt/
3483;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Modificaciones Post-registro de Producto Natural Medicinal (Actualizaciones al registro) -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
3484;Ministerio de Salud Pública y Asistencia Social -MSPAS-;Modificaciones post-registro de Reconocimiento Mutuo de Productos Farmacéuticos -DRCPFA-;Salud;Emisión del Certificado de Registro Sanitario para productos farmacéuticos con vigencia de cinco años.  El Certificado de Registro Sanitario es el documento extendido por el MSPAS a través de la Sección de Autorizaciones Sanitarias de Productos Farmacéuticos, en el cual se hace constar que un producto farmacéutico ha pasado el proceso de evaluación  relativo a la calidad, seguridad y eficacia y cumple con todos los requisitos establecidos en la legislación nacional aplicable vigente, para poder ser importado y comercializado en la República de Guatemala.;https://medicamentos.mspas.gob.gt
